block_id,assigned_school,population,students,walk_dist_m,drive_dist_m,walk_dist_mi,drive_dist_mi,walkable
230050030021014,Skillin,321,12.44,2070.3,2094.6,1.286,1.302,False
230050032001004,Kaler,199,7.71,4023.9,3829.9,2.5,2.38,False
230050035002002,Dyer,187,7.25,5278.2,5386.6,3.28,3.347,False
230050030021029,Skillin,179,6.94,1788.7,1728.9,1.111,1.074,False
230050035001013,Kaler,176,6.82,3963.0,3812.0,2.462,2.369,False
230050030021022,Skillin,167,6.47,1631.8,1794.3,1.014,1.115,False
230050030021030,Skillin,165,6.39,1286.8,1371.3,0.8,0.852,True
230050030021031,Skillin,164,6.35,1916.6,1984.5,1.191,1.233,False
230050035001001,Dyer,156,6.04,5095.2,5089.9,3.166,3.163,False
230050030021019,Skillin,154,5.97,1707.2,1852.5,1.061,1.151,False
230050030021015,Skillin,153,5.93,2203.3,2094.6,1.369,1.302,False
230050030021011,Skillin,149,5.77,1811.8,1948.4,1.126,1.211,False
230050035002003,Dyer,134,5.19,5198.1,5038.2,3.23,3.131,False
230050035002006,Dyer,131,5.08,4845.7,4976.5,3.011,3.092,False
230050030021020,Skillin,131,5.08,1568.8,1665.1,0.975,1.035,True
230050032001000,Kaler,129,5.0,4031.7,3793.3,2.505,2.357,False
230050035003014,Dyer,120,4.65,4772.0,4741.2,2.965,2.946,False
230050035002020,Kaler,95,3.68,4065.0,3937.3,2.526,2.447,False
230050035002015,Kaler,93,3.6,4400.1,4095.1,2.734,2.545,False
230050032001001,Kaler,87,3.37,3718.2,3544.8,2.31,2.203,False
230050030021018,Skillin,84,3.25,1674.0,1810.7,1.04,1.125,False
230050030021017,Skillin,73,2.83,1816.6,2042.5,1.129,1.269,False
230050030021016,Skillin,69,2.67,1769.1,1948.4,1.099,1.211,False
230050035002021,Kaler,62,2.4,3995.4,3857.8,2.483,2.397,False
230050030021032,Skillin,61,2.36,1674.8,1811.4,1.041,1.126,False
230050035002017,Kaler,60,2.32,4167.0,3993.6,2.589,2.482,False
230050035003004,Dyer,56,2.17,4475.4,4485.1,2.781,2.787,False
230050035003007,Dyer,53,2.05,4925.4,4934.9,3.061,3.066,False
230050035003011,Dyer,50,1.94,4703.1,4712.6,2.922,2.928,False
230050030021023,Skillin,48,1.86,1826.6,1852.5,1.135,1.151,False
230050035001014,Dyer,48,1.86,4659.7,4653.0,2.895,2.891,False
230050035003006,Dyer,46,1.78,4808.7,4818.2,2.988,2.994,False
230050034004003,Dyer,45,1.74,2297.6,2309.1,1.428,1.435,False
230050035002016,Kaler,44,1.7,4070.7,3897.3,2.529,2.422,False
230050035003019,Dyer,42,1.63,4880.9,4767.4,3.033,2.962,False
230050035001004,Dyer,42,1.63,5062.3,4941.7,3.146,3.071,False
230050035001010,Dyer,37,1.43,5126.4,5119.8,3.185,3.181,False
230050035001002,Dyer,36,1.39,5140.7,4995.8,3.194,3.104,False
230050035002030,Kaler,34,1.32,4177.6,4004.2,2.596,2.488,False
230050035001005,Dyer,33,1.28,4846.4,4838.0,3.011,3.006,False
230050035001012,Dyer,31,1.2,4958.2,4951.6,3.081,3.077,False
230050035003017,Brown,30,1.16,1932.2,1875.1,1.201,1.165,False
230050030021012,Skillin,30,1.16,1886.9,1908.3,1.172,1.186,False
230050035001025,Dyer,28,1.08,5041.1,4904.4,3.132,3.047,False
230050035001008,Dyer,27,1.05,4906.7,4827.5,3.049,3.0,False
230050035002025,Dyer,27,1.05,4727.0,4736.1,2.937,2.943,False
230050035002001,Kaler,26,1.01,4359.2,4147.7,2.709,2.577,False
230050035003018,Dyer,25,0.97,4681.1,4690.6,2.909,2.915,False
230050035002004,Dyer,25,0.97,4821.1,4654.9,2.996,2.892,False
230050035003009,Dyer,25,0.97,4926.7,4935.8,3.061,3.067,False
230050030021007,Skillin,24,0.93,2455.4,2519.0,1.526,1.565,False
230050035003013,Dyer,22,0.85,4857.6,4866.7,3.018,3.024,False
230050035001024,Dyer,22,0.85,4888.5,4820.2,3.038,2.995,False
230050035001023,Dyer,21,0.81,4822.6,4814.2,2.997,2.991,False
230050035003008,Dyer,20,0.77,5049.9,5059.0,3.138,3.143,False
230050035001011,Dyer,20,0.77,5126.4,5119.8,3.185,3.181,False
230050035001009,Dyer,19,0.74,5241.8,5187.8,3.257,3.224,False
230050035001006,Dyer,19,0.74,5095.2,5089.9,3.166,3.163,False
230050030022012,Brown,123,0.0,9427.9,,5.858,,False
