block_id,assigned_school,population,students,walk_dist_m,drive_dist_m,walk_dist_mi,drive_dist_mi,walkable
230050032001004,Small,199,0.06,115.7,822.2,0.072,0.511,True
230050031002012,Kaler,494,4.15,1067.7,258.8,0.663,0.161,True
230050031002013,Kaler,32,0.01,240.9,101.7,0.15,0.063,True
230050031001006,Kaler,36,0.01,352.6,193.0,0.219,0.12,True
230050032001001,Small,87,1.03,344.7,253.0,0.214,0.157,True
230050031001005,Kaler,77,1.02,478.2,318.7,0.297,0.198,True
230050031001004,Kaler,52,0.02,680.4,289.6,0.423,0.18,True
230050031001003,Kaler,48,1.01,741.4,361.4,0.461,0.225,True
230050032001002,Small,57,1.02,490.7,399.0,0.305,0.248,True
230050035002008,Small,53,1.02,589.5,399.0,0.366,0.248,True
230050031003003,Kaler,82,5.03,612.6,451.2,0.381,0.28,True
230050031003002,Kaler,45,0.01,447.3,382.8,0.278,0.238,True
230050031003001,Kaler,48,1.01,621.3,461.7,0.386,0.287,True
230050031003000,Kaler,406,11.12,697.5,537.9,0.433,0.334,True
230050031003004,Kaler,50,1.02,1025.2,599.0,0.637,0.372,True
230050032001000,Small,129,2.04,658.3,640.5,0.409,0.398,True
230050035002025,Small,27,0.01,797.9,706.1,0.496,0.439,True
230050035002004,Small,25,0.01,891.9,624.9,0.554,0.388,True
230050031001002,Kaler,39,0.01,875.7,716.1,0.544,0.445,True
230050035002016,Small,44,0.01,823.1,744.5,0.511,0.463,True
230050035002009,Small,22,0.01,750.1,770.0,0.466,0.478,True
230050035002021,Small,62,2.02,668.3,773.1,0.415,0.48,True
230050031001001,Kaler,352,5.11,957.3,797.7,0.595,0.496,True
230050035002017,Small,60,3.02,932.6,840.8,0.579,0.522,True
230050035002030,Small,34,0.01,930.0,851.5,0.578,0.529,True
230050031003005,Kaler,30,0.01,952.0,870.6,0.592,0.541,True
230050035002010,Small,27,1.01,1033.1,884.6,0.642,0.55,True
230050035003023,Small,31,0.01,883.5,791.8,0.549,0.492,True
230050031002010,Kaler,107,0.03,1049.8,890.3,0.652,0.553,True
230050035002006,Small,131,0.04,916.6,897.6,0.57,0.558,True
230050035002015,Small,93,0.03,1152.5,942.4,0.716,0.586,True
230050035001017,Small,147,0.04,673.0,987.5,0.418,0.614,True
230050035002001,Small,26,0.01,1111.6,995.0,0.691,0.618,True
230050035002014,Small,69,3.02,1089.9,998.2,0.677,0.62,True
230050032001006,Small,99,2.03,1045.4,953.7,0.65,0.593,True
230050032002000,Small,33,0.01,1059.2,967.5,0.658,0.601,True
230050035003014,Small,120,2.04,1134.9,1003.3,0.705,0.623,True
230050035002003,Small,134,0.04,1268.9,1008.3,0.788,0.627,True
230050035001018,Small,40,0.01,699.3,1014.8,0.435,0.631,True
230050035003015,Small,108,2.03,1109.5,1017.8,0.689,0.632,True
230050035003016,Small,96,1.03,1109.5,1017.8,0.689,0.632,True
230050032002001,Small,46,1.01,1142.7,1051.0,0.71,0.653,True
230050035002022,Small,20,0.01,1075.3,967.5,0.668,0.601,True
230050035002023,Small,39,0.01,1142.7,1051.0,0.71,0.653,True
230050035001016,Small,89,1.03,809.1,1062.1,0.503,0.66,True
230050035002020,Small,95,0.03,737.9,1072.7,0.458,0.667,True
230050035001014,Small,48,0.01,569.0,895.5,0.354,0.556,True
230050035001024,Small,22,0.01,797.8,1062.7,0.496,0.66,True
230050035002012,Small,36,0.01,1183.3,1091.6,0.735,0.678,True
230050035003013,Small,22,0.01,1220.5,1128.8,0.758,0.701,True
230050035002018,Small,338,0.1,1201.7,1129.0,0.747,0.702,True
230050035002024,Small,21,0.01,1224.7,1133.0,0.761,0.704,True
230050035003022,Small,51,0.02,1228.4,1139.1,0.763,0.708,True
230050035003021,Small,48,0.01,1210.5,1139.1,0.752,0.708,True
230050035001013,Small,176,1.05,834.4,1141.3,0.518,0.709,True
230050032002002,Small,26,0.01,1245.7,1146.3,0.774,0.712,True
230050035001025,Small,28,2.01,950.4,1146.8,0.591,0.713,True
230050034001005,Small,37,0.01,874.4,1148.2,0.543,0.713,True
230050035002002,Small,187,0.06,1300.1,1156.5,0.808,0.719,True
230050035001008,Small,27,0.01,1015.1,1173.2,0.631,0.729,True
230050033001013,Kaler,22,1.01,1335.9,1178.6,0.83,0.732,True
230050035003020,Small,34,1.01,1279.0,1187.3,0.795,0.738,True
230050035001012,Small,31,0.01,867.5,1194.1,0.539,0.742,True
230050032001003,Small,796,15.24,675.2,1195.7,0.42,0.743,True
230050032001009,Small,60,1.02,782.0,1104.3,0.486,0.686,True
230050035003009,Small,25,1.01,1289.6,1197.9,0.801,0.744,True
230050031002009,Kaler,106,1.03,1359.3,1199.8,0.845,0.746,True
230050031002014,Kaler,62,2.02,1359.3,1199.8,0.845,0.746,True
230050032001005,Small,40,0.01,1127.3,1201.6,0.7,0.747,True
230050035003017,Small,30,2.01,1302.0,1210.3,0.809,0.752,True
230050035003018,Small,25,0.01,1302.0,1210.3,0.809,0.752,True
230050035003011,Small,50,0.02,1305.1,1213.3,0.811,0.754,True
230050033001006,Kaler,48,1.01,1389.3,1229.7,0.863,0.764,True
230050035001002,Small,36,0.01,1118.1,1238.3,0.695,0.769,True
230050035001010,Small,37,1.01,1035.8,1244.7,0.644,0.773,True
230050035001011,Small,20,1.01,1035.8,1244.7,0.644,0.773,True
230050032001010,Small,67,1.02,744.0,1246.6,0.462,0.775,True
230050035001004,Small,42,1.01,1158.7,1251.1,0.72,0.777,True
230050035001020,Small,94,1.03,940.8,1265.4,0.585,0.786,True
230050032002003,Small,42,0.01,1365.7,1274.9,0.849,0.792,True
230050035003019,Small,42,0.01,1685.7,1287.1,1.047,0.8,False
230050035003007,Small,53,0.02,1390.0,1298.3,0.864,0.807,True
230050032002004,Small,36,0.01,1398.4,1301.2,0.869,0.809,True
230050035003006,Small,46,0.01,1400.5,1308.8,0.87,0.813,True
230050032001008,Small,32,0.01,1093.6,1315.0,0.68,0.817,True
230050035003008,Small,20,0.01,1412.8,1321.1,0.878,0.821,True
230050035002026,Small,84,0.03,1421.5,1333.2,0.883,0.828,True
230050031002007,Kaler,307,6.09,1504.1,1344.5,0.935,0.835,True
230050034001007,Small,33,0.01,1020.7,1348.0,0.634,0.838,True
230050034001006,Small,72,0.02,1042.9,1358.4,0.648,0.844,True
230050035001015,Small,52,0.02,776.7,1359.5,0.483,0.845,True
230050032003000,Small,694,1.21,1648.1,1367.7,1.024,0.85,False
230050032001007,Small,24,0.01,1049.2,1370.5,0.652,0.852,True
230050032002008,Small,63,0.02,1162.7,1370.5,0.722,0.852,True
230050034001004,Small,47,1.01,1037.3,1372.2,0.645,0.853,True
230050032002006,Small,39,0.01,1467.7,1377.0,0.912,0.856,True
230050035001021,Small,32,1.01,1040.0,1379.0,0.646,0.857,True
230050035001023,Small,21,0.01,1058.2,1384.7,0.658,0.86,True
230050035001001,Small,156,1.05,1072.7,1399.2,0.667,0.869,True
230050035001006,Small,19,0.01,1072.7,1399.2,0.667,0.869,True
230050035003004,Small,56,0.02,1499.9,1408.2,0.932,0.875,True
230050035001005,Small,33,0.01,1082.0,1408.5,0.672,0.875,True
230050034001001,Small,47,0.01,1094.7,1417.5,0.68,0.881,True
230050035001009,Small,19,0.01,1152.5,1430.4,0.716,0.889,True
230050034001003,Small,18,0.01,1114.2,1449.1,0.692,0.9,True
230050034001010,Small,24,0.01,1129.2,1455.2,0.702,0.904,True
230050034001012,Small,79,4.02,1155.4,1469.8,0.718,0.913,True
230050034001016,Small,19,0.01,1148.5,1476.6,0.714,0.918,True
230050032002007,Small,35,0.01,1368.8,1478.2,0.851,0.919,True
230050034001000,Small,26,0.01,1122.2,1490.1,0.697,0.926,True
230050034001002,Small,42,1.01,1192.7,1527.6,0.741,0.949,True
230050031002011,Kaler,305,7.09,1672.6,1531.3,1.039,0.951,False
230050031002002,Kaler,31,1.01,1602.2,1533.5,0.996,0.953,True
230050032002011,Small,87,2.03,1630.9,1550.9,1.013,0.964,False
230050032002013,Small,75,2.02,1680.6,1589.1,1.044,0.987,False
230050032002005,Small,53,1.02,1685.1,1605.2,1.047,0.997,False
230050032002012,Small,33,0.01,1573.3,1608.5,0.978,0.999,True
230050031002006,Kaler,26,1.01,1748.5,1620.1,1.086,1.007,False
230050031002000,Kaler,59,1.02,1835.2,1638.2,1.14,1.018,False
230050032002009,Small,47,0.01,1356.8,1668.9,0.843,1.037,True
230050032002010,Small,20,0.01,1308.9,1623.1,0.813,1.009,True
230050031002001,Kaler,30,1.01,1817.8,1689.5,1.13,1.05,False
230050035002011,Small,331,6.1,1826.0,1734.3,1.135,1.078,False
230050031002004,Kaler,59,0.02,1885.8,1754.9,1.172,1.09,False
230050031002005,Kaler,76,1.02,2049.1,1852.8,1.273,1.151,False
230050034001014,Small,85,1.03,1544.7,1860.2,0.96,1.156,True
230050034001015,Small,37,1.01,1544.7,1860.2,0.96,1.156,True
230050034002010,Small,41,1.01,1507.7,1840.9,0.937,1.144,True
230050034002000,Small,116,1.04,1444.6,1749.4,0.898,1.087,True
230050034001011,Small,117,1.04,1558.1,1891.3,0.968,1.175,True
230050033001003,Kaler,264,5.08,2058.0,1898.7,1.279,1.18,False
230050033001017,Kaler,78,3.02,1762.2,1602.6,1.095,0.996,False
230050033001018,Kaler,25,0.01,1957.8,1683.3,1.217,1.046,False
230050033001004,Kaler,63,1.02,1912.5,1753.1,1.188,1.089,False
230050033001002,Kaler,35,0.01,1894.6,1767.3,1.177,1.098,False
230050033001001,Kaler,16,0.0,1757.3,1805.3,1.092,1.122,False
230050033001009,Kaler,15,0.0,2012.1,1852.5,1.25,1.151,False
230050033001011,Kaler,35,1.01,2073.6,1914.0,1.288,1.189,False
230050033001007,Kaler,655,12.2,1894.0,1916.9,1.177,1.191,False
230050033001005,Kaler,114,4.03,2096.5,1937.2,1.303,1.204,False
230050034002001,Small,118,2.04,1675.4,1978.7,1.041,1.23,False
230050034002002,Small,77,0.02,1675.4,1978.7,1.041,1.23,False
230050033001000,Kaler,16,0.0,1929.0,2108.2,1.199,1.31,False
230050033001010,Kaler,48,3.01,2316.1,2156.6,1.439,1.34,False
230050034005003,Kaler,38,0.01,2320.9,2162.0,1.442,1.343,False
230050034003000,Small,114,2.03,1853.6,2193.1,1.152,1.363,False
230050034003001,Small,45,1.01,1853.6,2193.1,1.152,1.363,False
230050034003002,Small,70,2.02,2117.4,2193.1,1.316,1.363,False
230050034002003,Small,87,1.03,2085.6,2194.2,1.296,1.363,False
230050034002004,Small,14,0.0,1958.3,1983.0,1.217,1.232,False
230050034002007,Small,51,1.02,1930.2,2069.4,1.199,1.286,False
230050034002008,Small,101,3.03,2085.6,2194.2,1.296,1.363,False
230050034002009,Small,28,0.01,2153.2,2261.9,1.338,1.405,False
230050034005004,Kaler,17,1.01,2432.0,2273.2,1.511,1.412,False
230050034005002,Kaler,140,4.04,2849.7,2343.9,1.771,1.456,False
230050032003005,Small,124,0.04,2524.1,2412.6,1.568,1.499,False
230050032003009,Small,19,0.01,2266.1,2068.1,1.408,1.285,False
230050032003019,Small,40,0.01,2293.1,2137.5,1.425,1.328,False
230050032003023,Small,36,0.01,2103.2,2137.5,1.307,1.328,False
230050032003011,Small,24,0.01,2504.8,2251.0,1.556,1.399,False
230050034005005,Kaler,22,0.01,2574.0,2415.1,1.599,1.501,False
230050034005006,Kaler,24,0.01,2574.0,2415.1,1.599,1.501,False
230050034003009,Small,48,0.01,2092.9,2426.1,1.3,1.508,False
230050034005000,Kaler,251,2.08,2588.7,2429.2,1.609,1.509,False
230050034003003,Small,50,0.02,2181.0,2468.7,1.355,1.534,False
230050031004001,Kaler,154,4.05,2101.1,2480.4,1.306,1.541,False
230050031004003,Kaler,46,0.01,1222.0,1062.4,0.759,0.66,True
230050031004002,Kaler,24,0.01,1513.8,1334.0,0.941,0.829,True
230050031004006,Kaler,77,0.02,1657.3,1510.8,1.03,0.939,False
230050031004019,Kaler,35,0.01,1595.0,1404.9,0.991,0.873,True
230050033002012,Kaler,93,2.03,1595.7,1433.1,0.992,0.89,True
230050033002013,Kaler,33,0.01,1441.8,1279.2,0.896,0.795,True
230050033002002,Kaler,17,0.01,1623.4,1460.8,1.009,0.908,False
230050033002003,Kaler,23,0.01,1664.2,1460.8,1.034,0.908,False
230050033002011,Kaler,80,0.02,1652.8,1477.9,1.027,0.918,False
230050031004007,Kaler,56,2.02,1931.3,1540.8,1.2,0.957,False
230050033002014,Kaler,67,1.02,1841.3,1666.4,1.144,1.035,False
230050033002008,Kaler,46,1.01,1864.3,1773.1,1.158,1.102,False
230050031004018,Kaler,31,1.01,1925.2,1778.6,1.196,1.105,False
230050031004005,Kaler,59,0.02,2107.3,1842.1,1.309,1.145,False
230050031004011,Kaler,46,0.01,2012.2,1856.1,1.25,1.153,False
230050031004012,Kaler,176,2.05,2243.9,1965.9,1.394,1.222,False
230050031004013,Kaler,91,0.03,2122.0,1718.1,1.319,1.068,False
230050031004017,Kaler,18,1.01,2052.8,1860.1,1.276,1.156,False
230050031004016,Kaler,42,1.01,2377.0,1965.9,1.477,1.222,False
230050031004010,Kaler,32,1.01,2176.0,2132.5,1.352,1.325,False
230050031004015,Kaler,22,0.01,2301.5,2137.1,1.43,1.328,False
230050033002007,Kaler,270,3.08,2508.6,2333.8,1.559,1.45,False
230050033002016,Kaler,44,1.01,2204.4,2041.8,1.37,1.269,False
230050033002010,Kaler,24,0.01,2294.4,2119.5,1.426,1.317,False
230050033002009,Kaler,31,0.01,2365.4,2190.5,1.47,1.361,False
230050033002001,Kaler,65,0.02,2465.8,2303.2,1.532,1.431,False
230050033002017,Kaler,47,1.01,2504.1,2329.2,1.556,1.447,False
230050030011006,Kaler,26,0.01,2681.5,2346.0,1.666,1.458,False
230050030011005,Kaler,25,0.01,2527.0,2377.8,1.57,1.477,False
230050032003007,Small,70,0.02,2669.9,2489.9,1.659,1.547,False
230050032003013,Small,49,0.01,2690.2,2489.9,1.672,1.547,False
230050032003006,Small,47,0.01,2628.9,2558.1,1.634,1.59,False
230050034003004,Small,46,0.01,2316.4,2558.7,1.439,1.59,False
230050032003012,Small,22,0.01,2628.4,2580.0,1.633,1.603,False
230050030011002,Kaler,22,1.01,2681.3,2596.4,1.666,1.613,False
230050034003010,Small,24,1.01,2263.4,2596.6,1.406,1.613,False
230050034002006,Small,121,0.04,2495.7,2600.2,1.551,1.616,False
230050034005001,Kaler,26,1.01,2465.9,2612.3,1.532,1.623,False
230050034003008,Small,60,1.02,2151.5,2632.4,1.337,1.636,False
230050034003014,Small,19,0.01,2358.1,2691.3,1.465,1.672,False
230050033002000,Kaler,44,0.01,2867.8,2714.7,1.782,1.687,False
230050032003010,Small,38,0.01,2582.7,2725.9,1.605,1.694,False
230050034004000,Kaler,317,5.1,2165.2,2732.9,1.345,1.698,False
230050034003005,Kaler,92,1.03,2327.4,2179.7,1.446,1.354,False
230050034004001,Kaler,33,1.01,2566.0,2418.3,1.594,1.503,False
230050034004003,Kaler,45,1.01,2717.7,2558.1,1.689,1.59,False
230050034004002,Kaler,86,0.03,2764.7,2617.0,1.718,1.626,False
230050034003006,Kaler,53,3.02,2738.7,2696.5,1.702,1.676,False
230050034003013,Kaler,62,0.02,2860.4,2696.5,1.777,1.676,False
230050034003007,Small,31,0.01,2408.8,2742.0,1.497,1.704,False
230050034003012,Kaler,83,1.03,2944.1,2796.4,1.829,1.738,False
230050034004004,Kaler,28,0.01,3024.0,2864.4,1.879,1.78,False
230050034004005,Kaler,67,1.02,3024.0,2864.4,1.879,1.78,False
230050034003011,Kaler,30,1.01,3091.3,2943.6,1.921,1.829,False
230050034005008,Kaler,53,0.02,3005.0,2919.8,1.867,1.814,False
230050034003015,Kaler,40,0.01,3086.9,2939.2,1.918,1.826,False
230050030011007,Kaler,265,4.08,3346.3,2947.2,2.079,1.831,False
230050030011008,Kaler,35,1.01,2912.0,2654.6,1.809,1.65,False
230050030011018,Kaler,54,1.02,2940.1,2715.5,1.827,1.687,False
230050030011009,Kaler,22,1.01,3021.8,2843.0,1.878,1.767,False
230050030011017,Kaler,87,0.03,3119.6,2862.1,1.938,1.778,False
