block_id,assigned_school,population,students,walk_dist_m,drive_dist_m,walk_dist_mi,drive_dist_mi,walkable
230050034002004,Brown,14,0.54,251.8,0.0,0.156,0.0,True
230050032001004,Small,199,7.71,115.7,822.2,0.072,0.511,True
230050031002012,Kaler,494,19.14,1067.7,258.8,0.663,0.161,True
230050030011024,Skillin,57,2.21,368.3,534.7,0.229,0.332,True
230050034002007,Brown,51,1.98,47.9,86.4,0.03,0.054,True
230050031002013,Kaler,32,1.24,240.9,101.7,0.15,0.063,True
230050031001006,Kaler,36,1.39,352.6,193.0,0.219,0.12,True
230050034002003,Brown,87,3.37,280.9,211.2,0.175,0.131,True
230050034002008,Brown,101,3.91,280.9,211.2,0.175,0.131,True
230050032001001,Small,87,3.37,344.7,253.0,0.214,0.157,True
230050034002009,Brown,28,1.08,271.0,278.9,0.168,0.173,True
230050031001005,Kaler,77,2.98,478.2,318.7,0.297,0.198,True
230050031001004,Kaler,52,2.01,680.4,289.6,0.423,0.18,True
230050031001003,Kaler,48,1.86,741.4,361.4,0.461,0.225,True
230050032001002,Small,57,2.21,490.7,399.0,0.305,0.248,True
230050035002008,Small,53,2.05,589.5,399.0,0.366,0.248,True
230050031003003,Kaler,82,3.18,612.6,451.2,0.381,0.28,True
230050031003002,Kaler,45,1.74,447.3,382.8,0.278,0.238,True
230050030012012,Skillin,27,1.05,291.6,458.0,0.181,0.285,True
230050031003001,Kaler,48,1.86,621.3,461.7,0.386,0.287,True
230050034003003,Brown,50,1.94,555.4,485.7,0.345,0.302,True
230050034002002,Brown,77,2.98,558.9,497.9,0.347,0.309,True
230050032002013,Brown,75,2.91,534.3,471.4,0.332,0.293,True
230050034002001,Brown,118,4.57,558.9,497.9,0.347,0.309,True
230050031003000,Kaler,406,15.73,697.5,537.9,0.433,0.334,True
230050032002010,Brown,20,0.77,640.8,563.4,0.398,0.35,True
230050032002012,Brown,33,1.28,632.1,569.2,0.393,0.354,True
230050034003004,Brown,46,1.78,614.2,575.7,0.382,0.358,True
230050031003004,Kaler,50,1.94,1025.2,599.0,0.637,0.372,True
230050030012011,Skillin,25,0.97,435.8,602.2,0.271,0.374,True
230050032002009,Brown,47,1.82,668.7,605.8,0.416,0.376,True
230050030012013,Skillin,63,2.44,442.2,608.6,0.275,0.378,True
230050030011012,Skillin,124,4.8,338.0,171.6,0.21,0.107,True
230050030011008,Skillin,35,1.36,631.0,464.6,0.392,0.289,True
230050030011018,Skillin,54,2.09,951.5,525.5,0.591,0.327,True
230050034002006,Brown,121,4.69,602.8,620.6,0.375,0.386,True
230050032002011,Brown,87,3.37,689.6,626.8,0.429,0.389,True
230050030012017,Skillin,16,0.62,470.7,637.1,0.292,0.396,True
230050032001000,Small,129,5.0,658.3,640.5,0.409,0.398,True
230050030012016,Skillin,62,2.4,497.1,663.5,0.309,0.412,True
230050030011023,Skillin,81,3.14,504.6,671.0,0.314,0.417,True
230050030011022,Skillin,51,1.98,767.9,671.0,0.477,0.417,True
230050032002005,Brown,53,2.05,743.9,681.0,0.462,0.423,True
230050032002004,Brown,36,1.39,733.9,681.8,0.456,0.424,True
230050030012008,Skillin,50,1.94,517.7,684.1,0.322,0.425,True
230050030012014,Skillin,36,1.39,521.7,688.0,0.324,0.428,True
230050030012009,Skillin,23,0.89,532.5,698.9,0.331,0.434,True
230050035002025,Small,27,1.05,797.9,706.1,0.496,0.439,True
230050035002004,Small,25,0.97,891.9,624.9,0.554,0.388,True
230050030012010,Skillin,75,2.91,549.3,715.7,0.341,0.445,True
230050031001002,Kaler,39,1.51,875.7,716.1,0.544,0.445,True
230050030011017,Skillin,87,3.37,901.3,734.9,0.56,0.457,True
230050035002016,Small,44,1.7,823.1,744.5,0.511,0.463,True
230050032002003,Brown,42,1.63,807.8,763.3,0.502,0.474,True
230050034003000,Brown,114,4.42,826.5,764.4,0.514,0.475,True
230050034003001,Brown,45,1.74,826.5,764.4,0.514,0.475,True
230050034003002,Brown,70,2.71,777.8,764.4,0.483,0.475,True
230050034003005,Brown,92,3.56,751.5,767.6,0.467,0.477,True
230050035002009,Small,22,0.85,750.1,770.0,0.466,0.478,True
230050035002021,Small,62,2.4,668.3,773.1,0.415,0.48,True
230050034002000,Brown,116,4.49,887.8,786.2,0.552,0.489,True
230050031001001,Kaler,352,13.64,957.3,797.7,0.595,0.496,True
230050030011025,Skillin,17,0.66,825.3,801.5,0.513,0.498,True
230050032002008,Brown,63,2.44,878.8,815.9,0.546,0.507,True
230050032002007,Brown,35,1.36,836.6,773.7,0.52,0.481,True
230050032001007,Brown,24,0.93,888.0,815.9,0.552,0.507,True
230050032002006,Brown,39,1.51,874.9,830.2,0.544,0.516,True
230050030012004,Skillin,48,1.86,665.4,831.8,0.413,0.517,True
230050035002026,Brown,84,3.25,893.3,835.6,0.555,0.519,True
230050032002002,Brown,26,1.01,886.5,836.7,0.551,0.52,True
230050035002017,Small,60,2.32,932.6,840.8,0.579,0.522,True
230050035002030,Small,34,1.32,930.0,851.5,0.578,0.529,True
230050032003000,Brown,694,26.89,1390.0,870.1,0.864,0.541,True
230050031003005,Kaler,30,1.16,952.0,870.6,0.592,0.541,True
230050034003007,Brown,31,1.2,868.0,875.9,0.539,0.544,True
230050034003014,Brown,19,0.74,817.3,825.2,0.508,0.513,True
230050030011013,Skillin,110,4.26,1094.2,881.9,0.68,0.548,True
230050034003008,Brown,60,2.32,881.3,884.1,0.548,0.549,True
230050035002010,Small,27,1.05,1033.1,884.6,0.642,0.55,True
230050035003023,Small,31,1.2,883.5,791.8,0.549,0.492,True
230050031002010,Kaler,107,4.15,1049.8,890.3,0.652,0.553,True
230050030012021,Skillin,27,1.05,729.6,896.0,0.453,0.557,True
230050030012023,Skillin,32,1.24,729.6,896.0,0.453,0.557,True
230050035002006,Small,131,5.08,916.6,897.6,0.57,0.558,True
230050030012015,Skillin,27,1.05,706.7,901.2,0.439,0.56,True
230050034003006,Brown,53,2.05,1002.9,905.3,0.623,0.563,True
230050034003013,Brown,62,2.4,1124.6,905.3,0.699,0.563,True
230050032002001,Brown,46,1.78,989.6,932.0,0.615,0.579,True
230050035002023,Brown,39,1.51,989.6,932.0,0.615,0.579,True
230050035002015,Small,93,3.6,1152.5,942.4,0.716,0.586,True
230050034003010,Brown,24,0.93,954.0,961.9,0.593,0.598,True
230050033002029,Skillin,44,1.7,828.4,976.9,0.515,0.607,True
230050035001017,Small,147,5.7,673.0,987.5,0.418,0.614,True
230050034002010,Brown,41,1.59,1053.9,991.8,0.655,0.616,True
230050035002001,Small,26,1.01,1111.6,995.0,0.691,0.618,True
230050030011026,Skillin,24,0.93,749.8,996.6,0.466,0.619,True
230050035002014,Small,69,2.67,1089.9,998.2,0.677,0.62,True
230050032001006,Small,99,3.84,1045.4,953.7,0.65,0.593,True
230050032002000,Small,33,1.28,1059.2,967.5,0.658,0.601,True
230050033002023,Skillin,45,1.74,909.8,1000.3,0.565,0.622,True
230050035003014,Small,120,4.65,1134.9,1003.3,0.705,0.623,True
230050030011021,Skillin,42,1.63,803.7,1006.0,0.499,0.625,True
230050034004001,Brown,33,1.28,998.4,1006.2,0.62,0.625,True
230050035002003,Small,134,5.19,1268.9,1008.3,0.788,0.627,True
230050035001018,Small,40,1.55,699.3,1014.8,0.435,0.631,True
230050035002022,Brown,20,0.77,1089.2,1015.5,0.677,0.631,True
230050035003015,Small,108,4.18,1109.5,1017.8,0.689,0.632,True
230050035003016,Small,96,3.72,1109.5,1017.8,0.689,0.632,True
230050030012019,Skillin,14,0.54,834.6,1020.2,0.519,0.634,True
230050030011020,Skillin,31,1.2,855.9,1022.3,0.532,0.635,True
230050030011010,Skillin,35,1.36,806.5,972.9,0.501,0.605,True
230050032001008,Brown,32,1.24,1108.2,1045.3,0.689,0.65,True
230050030011007,Skillin,265,10.27,533.4,1049.3,0.331,0.652,True
230050030011011,Skillin,27,1.05,882.9,1049.3,0.549,0.652,True
230050032001005,Brown,40,1.55,1118.4,1055.6,0.695,0.656,True
230050035002024,Brown,21,0.81,1113.4,1055.8,0.692,0.656,True
230050035001016,Small,89,3.45,809.1,1062.1,0.503,0.66,True
230050030012006,Skillin,85,3.29,706.7,1065.1,0.439,0.662,True
230050030012003,Skillin,51,1.98,697.7,864.1,0.434,0.537,True
230050035002020,Small,95,3.68,737.9,1072.7,0.458,0.667,True
230050035001014,Small,48,1.86,569.0,895.5,0.354,0.556,True
230050035001024,Small,22,0.85,797.8,1062.7,0.496,0.66,True
230050034003009,Brown,48,1.86,1082.5,1090.4,0.673,0.678,True
230050030012007,Skillin,76,2.94,934.2,1100.6,0.58,0.684,True
230050032003005,Brown,124,4.8,1017.0,1104.4,0.632,0.686,True
230050032003009,Brown,19,0.74,652.3,759.9,0.405,0.472,True
230050032003019,Brown,40,1.55,678.2,829.3,0.421,0.515,True
230050032003023,Brown,36,1.39,647.1,829.3,0.402,0.515,True
230050032003011,Brown,24,0.93,834.9,942.9,0.519,0.586,True
230050033002024,Skillin,44,1.7,939.5,1105.9,0.584,0.687,True
230050033002030,Skillin,88,3.41,889.2,1105.9,0.553,0.687,True
230050035003013,Small,22,0.85,1220.5,1128.8,0.758,0.701,True
230050035002018,Small,338,13.1,1201.7,1129.0,0.747,0.702,True
230050034001011,Brown,117,4.53,1190.8,1134.1,0.74,0.705,True
230050034001010,Brown,24,0.93,1012.8,956.4,0.629,0.594,True
230050034001007,Brown,33,1.28,978.4,903.0,0.608,0.561,True
230050035001020,Brown,94,3.64,1046.2,985.6,0.65,0.612,True
230050035001021,Brown,32,1.24,993.2,924.5,0.617,0.574,True
230050035003022,Small,51,1.98,1228.4,1139.1,0.763,0.708,True
230050035003021,Small,48,1.86,1210.5,1139.1,0.752,0.708,True
230050035002012,Brown,36,1.39,1197.2,1139.6,0.744,0.708,True
230050035001013,Small,176,6.82,834.4,1141.3,0.518,0.709,True
230050030011019,Skillin,50,1.94,979.3,1145.7,0.609,0.712,True
230050032001009,Brown,60,2.32,1205.0,1146.7,0.749,0.713,True
230050035001025,Small,28,1.08,950.4,1146.8,0.591,0.713,True
230050034001005,Small,37,1.43,874.4,1148.2,0.543,0.713,True
230050030012002,Skillin,40,1.55,983.9,1150.3,0.611,0.715,True
230050030012005,Skillin,44,1.7,983.9,1150.3,0.611,0.715,True
230050030011009,Skillin,22,0.85,987.1,1153.5,0.613,0.717,True
230050035002002,Small,187,7.25,1300.1,1156.5,0.808,0.719,True
230050030012001,Skillin,170,6.59,992.4,1158.8,0.617,0.72,True
230050033002021,Skillin,32,1.24,1003.3,1169.7,0.623,0.727,True
230050032001010,Brown,67,2.6,1531.9,1171.3,0.952,0.728,True
230050035001008,Small,27,1.05,1015.1,1173.2,0.631,0.729,True
230050033001013,Kaler,22,0.85,1335.9,1178.6,0.83,0.732,True
230050032003007,Brown,70,2.71,1186.9,1181.7,0.737,0.734,True
230050032003013,Brown,49,1.9,1207.2,1181.7,0.75,0.734,True
230050035003020,Small,34,1.32,1279.0,1187.3,0.795,0.738,True
230050035001012,Small,31,1.2,867.5,1194.1,0.539,0.742,True
230050032001003,Small,796,30.84,675.2,1195.7,0.42,0.743,True
230050035003009,Small,25,0.97,1289.6,1197.9,0.801,0.744,True
230050030011014,Skillin,420,16.27,1365.8,1199.4,0.849,0.745,True
230050030011015,Skillin,42,1.63,992.4,826.0,0.617,0.513,True
230050031002009,Kaler,106,4.11,1359.3,1199.8,0.845,0.746,True
230050031002014,Kaler,62,2.4,1359.3,1199.8,0.845,0.746,True
230050034004002,Brown,86,3.33,1197.2,1204.9,0.744,0.749,True
230050035003017,Small,30,1.16,1302.0,1210.3,0.809,0.752,True
230050035003018,Small,25,0.97,1302.0,1210.3,0.809,0.752,True
230050035003011,Small,50,1.94,1305.1,1213.3,0.811,0.754,True
230050033002025,Skillin,52,2.01,889.2,1214.8,0.553,0.755,True
230050034001014,Brown,85,3.29,1291.8,1229.7,0.803,0.764,True
230050034001015,Brown,37,1.43,1291.8,1229.7,0.803,0.764,True
230050033001006,Kaler,48,1.86,1389.3,1229.7,0.863,0.764,True
230050030011006,Skillin,26,1.01,1469.4,1234.0,0.913,0.767,True
230050030011016,Skillin,25,0.97,1447.4,1234.1,0.899,0.767,True
230050035001002,Small,36,1.39,1118.1,1238.3,0.695,0.769,True
230050033002022,Skillin,25,0.97,1075.5,1241.9,0.668,0.772,True
230050035001010,Small,37,1.43,1035.8,1244.7,0.644,0.773,True
230050035001011,Small,20,0.77,1035.8,1244.7,0.644,0.773,True
230050032003006,Brown,47,1.82,1121.7,1249.9,0.697,0.777,True
230050035001004,Small,42,1.63,1158.7,1251.1,0.72,0.777,True
230050032003012,Brown,22,0.85,1121.3,1271.9,0.697,0.79,True
230050035003019,Small,42,1.63,1685.7,1287.1,1.047,0.8,False
230050035003007,Small,53,2.05,1390.0,1298.3,0.864,0.807,True
230050033002018,Skillin,284,11.0,1953.5,1307.5,1.214,0.812,False
230050035003006,Small,46,1.78,1400.5,1308.8,0.87,0.813,True
230050034004000,Brown,317,12.28,1247.9,1320.8,0.775,0.821,True
230050031002005,Brown,76,2.94,1220.1,613.3,0.758,0.381,True
230050031002004,Brown,59,2.29,587.3,619.8,0.365,0.385,True
230050031002000,Brown,59,2.29,387.6,630.5,0.241,0.392,True
230050031002001,Brown,30,1.16,660.9,693.4,0.411,0.431,True
230050031002006,Brown,26,1.01,699.3,792.6,0.434,0.493,True
230050031002002,Brown,31,1.2,473.9,849.3,0.294,0.528,True
230050035003008,Small,20,0.77,1412.8,1321.1,0.878,0.821,True
230050031002007,Kaler,307,11.89,1504.1,1344.5,0.935,0.835,True
230050034001006,Brown,72,2.79,1179.8,1344.8,0.733,0.836,True
230050035001015,Small,52,2.01,776.7,1359.5,0.483,0.845,True
230050034001004,Small,47,1.82,1037.3,1372.2,0.645,0.853,True
