block_id,assigned_school,population,students,walk_dist_m,drive_dist_m,walk_dist_mi,drive_dist_mi,walkable
230050030011002,Skillin,22,1.02,3239.7,2450.4,2.013,1.523,False
230050030011004,Skillin,71,2.07,1180.9,2467.5,0.734,1.533,True
230050031001001,Brown,352,8.36,2143.5,2600.4,1.332,1.616,False
230050031004001,Skillin,154,6.16,3075.1,2800.6,1.911,1.74,False
230050031004003,Skillin,46,2.05,4282.6,4018.4,2.661,2.497,False
230050033001014,Skillin,156,1.16,6865.2,6214.5,4.266,3.862,False
230050033001016,Skillin,23,0.02,5906.4,5717.8,3.67,3.553,False
230050034005011,Skillin,57,1.06,5793.2,5625.2,3.6,3.495,False
230050034005015,Skillin,45,3.05,6204.7,6032.7,3.855,3.749,False
230050034005010,Skillin,212,10.22,6431.8,6163.4,3.997,3.83,False
230050034005016,Skillin,88,1.09,6369.8,6197.8,3.958,3.851,False
230050034005017,Skillin,75,0.08,6442.5,6270.5,4.003,3.896,False
230050034005013,Skillin,64,1.07,6420.8,6397.3,3.99,3.975,False
230050034005014,Skillin,20,0.02,6715.3,6549.2,4.173,4.069,False
230050030021010,Small,669,32.69,9945.4,9028.8,6.18,5.61,False
230050030021014,Skillin,321,23.33,2070.3,2094.6,1.286,1.302,False
230050030021006,Skillin,646,22.67,2416.3,2466.2,1.501,1.532,False
230050030021019,Small,154,15.16,8675.9,8044.3,5.391,4.998,False
230050030021015,Skillin,153,14.16,2203.3,2094.6,1.369,1.302,False
230050030021031,Skillin,164,11.17,1916.6,1984.5,1.191,1.233,False
230050030021022,Brown,167,10.17,6704.0,6644.9,4.166,4.129,False
230050030021011,Skillin,149,10.15,1811.8,1948.4,1.126,1.211,False
230050030021023,Brown,48,10.05,6898.9,6703.1,4.287,4.165,False
230050030021020,Small,131,9.14,8537.6,7856.8,5.305,4.882,False
230050030021030,Small,165,6.17,8255.5,7563.1,5.13,4.699,False
230050030021017,Small,73,6.08,8785.4,8234.3,5.459,5.117,False
230050030021032,Small,61,5.06,8643.6,8003.2,5.371,4.973,False
230050030021018,Small,84,3.09,8642.8,8002.4,5.37,4.972,False
230050030021016,Small,69,2.07,8737.8,8140.2,5.429,5.058,False
230050030021029,Small,179,0.18,8757.4,7920.6,5.442,4.922,False
230050030021012,Small,30,0.03,8855.6,8100.0,5.503,5.033,False
230050030021007,Small,24,0.02,9424.2,8710.8,5.856,5.413,False
230050030022012,Small,123,0.0,11324.4,,7.037,,False
